0058774,"['Sagar, Ramanand']",NA,NA,NA
0323962,"['Purnell, Don', 'Rooney, Luke', 'Rutman, Heather']","['S\xc3\xa1nchez, Andr\xc3\xa9s']",NA,NA
0038456,"['Davidson, Ronald']","['Thackery, Bud']",NA,NA
0132771,NA,NA,NA,NA
0401881,"['Lobis, Josh', 'Rance, Mark', 'Ricketts, Susan']",NA,NA,NA
1377720,"['Kreidl, Martina']",NA,NA,NA
1337423,"['Horsley, David']",NA,NA,NA
0896996,NA,"['Hassenstein, W.P.']",NA,NA
0756356,"['LaPointe, Valerie']",NA,NA,NA
1737109,NA,NA,NA,NA
0229682,NA,NA,NA,NA
0944122,NA,NA,NA,NA
1240477,NA,NA,NA,NA
0018815,NA,"['Clark, Daniel B.']",NA,NA
0120302,"['Brokaw, Cary', 'Murphy, Dennis Stuart', 'Robinson, Randy']","['Johnson, Shelly']",NA,NA
0066754,"['Dorfmann, Fr\xc3\xa9d\xc3\xa9ric', 'Dorfmann, Jacques', 'Mocky, Jean-Pierre']","['Weiss, Marcel']",NA,NA
1576398,NA,NA,NA,NA
0257363,"['White, James H.']",NA,NA,NA
0353575,NA,"['Miers, David']",NA,NA
0814340,NA,NA,NA,NA
0020001,NA,"['Van Enger, Charles']",NA,NA
0335499,"['Ilacad, Orly']",NA,NA,NA
0232054,NA,"['N\xc3\xa6ss, Halvor']",NA,NA
1813120,"['Tornberg, Maria']","['Tornberg, Maria']",NA,NA
0965429,"['Bellaba, Luis \xc3\x81ngel', 'Cucinotta, Maria Grazia', 'Neri, Riccardo', 'Violati, Giulio']","['Storaro, Vittorio']",NA,NA
1693635,NA,"['Wunsch, Hans']",NA,NA
0404048,NA,NA,NA,NA
0071772,"['Millman, Richard', 'Verona, Stephen']","['Lachman, Edward', 'Mangine, Joseph']",NA,NA
0338502,NA,"['Perusina, Mario']",NA,NA
1644582,NA,NA,NA,NA
0033289,"['Jr., John W. Considine', 'Dull, Orville O.']","['Wagner, Sidney']",NA,NA
0062973,"['Meyer, Eve', 'Meyer, Russ', 'Ryan, Anthony-James']","['Meyer, Russ']",NA,NA
0475090,NA,NA,NA,NA
0104559,NA,"['Tamura, Masaki']",NA,NA
0092926,"['McNamara, Michael']","['Dunlop, Paul']",NA,NA
1708434,NA,NA,NA,NA
1414362,"['Castor, Stephen']",NA,NA,NA
0454283,NA,NA,NA,NA
0061135,"['Hibler, Winston', 'Disney, Walt']","['Colman, Edward']",NA,NA
1625195,"['Halprin, Jason']","['Halprin, Jason']",NA,NA
0381199,NA,"['Sullivant, Michael']",NA,NA
1943002,"['Pifher, Julie']",NA,NA,NA
0200627,"['Lefakis, Mihalis']","['Stavrou, Aris']",NA,NA
0392042,"['Johnson, Matt David', 'Shortt, Kevin', 'Silvertand, Jennifer']","['Yazedjian, Dikran']",NA,NA
1941617,"['Dukan, M. Asli']",NA,NA,NA
0319043,NA,NA,NA,NA
1635658,"['Aymong, Ken', 'Baldwin, Declan', 'Bowser, Kenneth', 'Cohen, Ayala', 'McDonald, Brian', 'Ryno, Tanya']","['Maniaci, Teodoro']",NA,NA
0800988,"['Vance, Chelsea', 'Vance, Mark']","['Enos, Ben']",NA,NA
1548789,"['Karydas, Kostas']","['Karydas, Kostas']",NA,NA
1943867,"['Hedlund, Dennis']",NA,NA,NA
0196892,"['Ramos, Alipio', 'Ramos, Euripides', 'Ribeiro, Luiz Severiano']","['Gon\xc3\xa7alves, Ant\xc3\xb4nio', 'Perugini, Raul']",NA,NA
0233728,NA,NA,NA,NA
0068330,"['Baumes, Wilford Lloyd', 'Cramer, Douglas S.', 'Wallerstein, Herb']","['Oster, Emil']",NA,NA
0479182,"['Taylor, Don']",NA,NA,NA
0325098,NA,"['Nakajima, Yoshio']",NA,NA
1371113,NA,NA,NA,NA
0496147,NA,NA,NA,NA
0259106,"['Dorcel, Marc', 'Wallace, Lionel']","['de Beaurivage, Serge', 'Swirc, Patrick']",NA,NA
0462169,NA,"['M\xc3\xbcller, Gerhard']",NA,NA
0143336,NA,NA,NA,NA
0266916,NA,"['Bolz, J\xc3\xbcrgen']",NA,NA
0022426,"['Harwood, A.R.']","['McCallum, Les', 'Wintle, Ed']",NA,NA
0841112,"['Cardona, Joe', 'de Varona, Mario']","['Vazquez, Jose']",NA,NA
0001113,NA,"['de Chom\xc3\xb3n, Segundo']",NA,NA
0034534,NA,NA,NA,NA
0265259,NA,"['Vesligaj, Aleksandar']",NA,NA
0247410,"['Bogach, Lewis A.', 'Cadigan, Katie', 'Orr, Gregory']",NA,NA,NA
0217855,NA,"['S\xc3\xb8rensen, Ragnar']",NA,NA
0210204,"['Tsukaguchi, Kazuo']","['Ishida, Hiroshi']",NA,NA
0031286,"['Lesser, Sol']","['Metty, Russell']",NA,NA
0289918,NA,"['Varini, Carlo']",NA,NA
1365035,"['Efren, Omar', 'Vasic, Acim']","['Agnew-Haycraft, Merlyn']",NA,NA
0128849,"['Boris, Jacques', 'Govar, Ivan']","['Petit, Pierre']",NA,NA
1569416,NA,NA,NA,NA
1275731,"['English, Toni']",NA,NA,NA
1539143,"['Torre, Roberta']","['Mancori, Adriano']",NA,NA
0185763,NA,NA,NA,NA
0407272,NA,"['Poisson, Jean']",NA,NA
1032928,NA,NA,NA,NA
0303187,NA,NA,NA,NA
1358562,"['Joseph, Michael', 'Utley, Qaynen']",NA,NA,NA
1768636,"['Brown, Cici', 'Witnauer, Chelsea']","['Brown, Mark']",NA,NA
0411315,NA,NA,NA,NA
0270862,"['Hilder, Julia', 'Light, Allie', 'Saraf, Irving']","['Saraf, Irving']",NA,NA
1181341,"['DeCosta, Lou', 'Grassie, John', 'Nisenson, Beryt K.', 'Paolantonio, Bill', 'Rivin, Ruth', 'Schotz, Eric', 'Werber, Chris']",NA,NA,NA
0419593,NA,NA,NA,NA
0121314,"['Rubinstein, Carol', 'Schickel, Richard']","['Myers, David']",NA,NA
0113451,"['Adelson, Gary', 'Baumgarten, Craig', 'Evans, Robert', 'Goodman, George', 'MacDonald, William J.', 'Meyers, Catherine', 'Eszterhas, Joe']","['Bartkowiak, Andrzej']",NA,NA
0154846,"['Rathi, Anil']",NA,NA,NA
1341269,"['Fox, William', 'Lehrman, Henry']",NA,NA,NA
0287141,"['Rosen, Phil', 'Selznick, David O.']",NA,NA,NA
0466019,"['Banaga, JoAnn Cabalda', 'Monteverde, Lily Y.', 'Quijano, Douglas']","['Floirendo, Marissa']",NA,NA
0182808,NA,NA,NA,NA
0031095,"['Sparks, Robert']","['Siegler, Allen G.']",NA,NA
1857684,NA,"['Wiseman, Paul']",NA,NA
0004619,"['Selig, William Nicholas']",NA,NA,NA
1588324,NA,NA,NA,NA
0245492,NA,"['Karosanidze, Violeta']",NA,NA
1913040,"['Grundey, Christian']","['Ritonnale, Andr\xc3\xa9']",NA,NA
0087081,NA,NA,NA,NA
0177083,NA,"['Hor\xc3\xa1k, Anton\xc3\xadn']",NA,NA
1364414,NA,NA,NA,NA
0407304,"['Collier, Damian', 'Kennedy, Kathleen', 'Wagner, Paula', 'Wilson, Colin']","['Kaminski, Janusz']",NA,NA
1462406,"['Pryanishnicov, Sergey']","['Preve, Zhak']",NA,NA
0391115,NA,"['Boj\xc3\xb3rquez, Francisco', 'Gonzalez, Juan Manuel']",NA,NA
0079196,"['Biswal, Dhira']","['Kinagi, Rajan']",NA,NA
1556568,"['Gangl, James', 'Whalen, Kevin']",NA,NA,NA
0038529,"['David, William B.']","['Picard, Marcel Le']",NA,NA
0087473,"['Barreto, Lucy', 'Barreto, Luiz Carlos']","['Farkas, Pedro']",NA,NA
1998336,"['Brown, Judge Willis']",NA,NA,NA
1372729,"['de Bie, Marijke', 'van Zantvoort, Ton']","['van Zantvoort, Ton']",NA,NA
0153624,"['Kim, Yong-deok']","['Lee, Seok-gi']",NA,NA
0309377,"['Eastwood, Clint', 'Hoyt, Judie', 'Lorenz, Robert']","['Stern, Tom']",NA,NA
0417369,"['Bianchi, Bruno', 'Dumont, Olivier', 'Lemire, Michel', 'Makarewicz, Andrew', 'Marleau, Danielle', 'Pettigrew, Jacques', 'Tordjman, Jacqueline']",NA,NA,NA
0424492,"['Lewis, Elizabeth']","['Amitay, Jonathan']",NA,NA
0153849,NA,NA,NA,NA
0020032,NA,"['Polito, Sol']",NA,NA
1758615,NA,NA,NA,NA
0325902,"['Abe, Yutaka']","['Yokoyama, Minoru']",NA,NA
0029176,NA,"['Goldberger, Willy']",NA,NA
0221091,NA,NA,NA,NA
0847187,"['Harlan, Jan', 'Jamieson, Brian', 'Kaplan, Mike']",NA,NA,NA
0872243,"['Fries, Charles M.', 'Kamens, Stanton W.', 'Lawlor, Joseph', 'MacAdam, Lindsay', 'Shaw, Kirk', 'Shaw, Kirk', 'Shaw, Stacey', 'Zalken, Randall H.']","['Miles, C. Kim']",NA,NA
0146316,"['Baird, Stuart', 'Gordon, Lawrence', 'Hannesson, Jon Thor', 'Heath-Smith, Jeremy', 'Kenny, Chris', 'Klein, Bobby', 'Levin, Lloyd', 'Levy, Michael', 'Polhemus, Jib', 'Wilson, Colin']","['Jr., Peter Menzies']",NA,NA
0282912,"['Legend, Johnny']",NA,NA,NA
0386331,"['K\xc3\xb6seoglu, Murat']","['Sertesen, Melih']",NA,NA
0267744,NA,NA,NA,NA
0951322,"[""Baham, D'Juan""]",NA,NA,NA
0087736,NA,"['Saini, Virendra']",NA,NA
0055914,"['Tanaka, Tomoyuki']","['Yamada, Kazuo']",NA,NA
0440892,"['Meinert, Rudolf']",NA,NA,NA
0808900,"['Ivanova, Julia']",NA,NA,NA
0199543,"['Korytowski, Manfred']","['Bruntz, Harry']",NA,NA
0350251,"['Lee, Ji-ryong']","['Kim, Kwang-nam']",NA,NA
0058167,"['Ingster, Boris']","['Jr., John M. Nickolaus']",NA,NA
0045003,"['Blaustein, Julian']","['LaShelle, Joseph']",NA,NA
0174695,"['Butterfield, Allyn']",NA,NA,NA
1495840,NA,NA,NA,NA
1202516,"['Carrington, Ian', 'Elgrably, Moshe', 'Eliza, Nova', 'Hermansyah, Anang', 'Manasse, Eric', 'Suwarso, Mirwan', 'Tamin, Rahman']","['Alfirevich, John']",NA,NA
0809127,"['Luna, Francisco']",NA,NA,NA
1459863,"['Nayak, Sanjaya', 'Patnaik, Sitram']",['Ranjan'],NA,NA
0118933,"['Bernabei, Luca', 'Langlands, Susu', 'Lucidi, Paolo', 'Minoli, Lorenzo', 'Piria, Paolo', 'Rafshoon, Gerald']","['Mertes, Raffaele']",NA,NA
1853733,NA,"['Yoshida, Goki']",NA,NA
0259828,NA,NA,NA,NA
0291300,NA,NA,NA,NA
0379493,NA,NA,NA,NA
0133898,"['Hohenberg, Artur', 'Lamac, Carl', 'Leistenschneider, Robert', 'Ondra, Anny']","['Heller, Otto', 'Zahn, Ludwig']",NA,NA
0227160,"['Ijichi, Kei']","['Maeda, Yonez\xc3\xb4']",NA,NA
0373876,"['Biltz, Jesse', 'Blake, Corey Michael', 'Cohen, David', 'Galatte, Mike', 'Hogue, Kenneth', 'Morris, Bradley', 'Oelschlager, Annie', 'Van Beveren, David']","['Glassing, Ken']",NA,NA
0232924,NA,NA,NA,NA
0127642,"['Wilson, Ben F.']",NA,NA,NA
0001562,"[""Anderson, Gilbert M. 'Broncho Billy'""]",NA,NA,NA
0184265,NA,NA,NA,NA
0445574,"['Gaynes, David']","['Gaynes, David']",NA,NA
1715876,"['Gosse, Bob', 'Kleger, Laura', 'Lovegrove, Louise', 'McGregor, Katherine Ann', 'Schwarz, Justin']","['Blauvelt, Christopher']",NA,NA
1314737,NA,NA,NA,NA
1791523,"['Bisla, Sat', 'Fuller, Brandon']","['Fuller, Brandon']",NA,NA
0336880,"['de Cervantes, M. Augusto']","['Eleut\xc3\xa9rio, Rubens']",NA,NA
0180095,"['Cr\xc3\xa9peau, Jeanne', 'Malkin, Melissa']","['Ivanov, Stefan', 'Lamothe, Michel']",NA,NA
1300281,"['Gal\xc3\xa1n, Diego']",NA,NA,NA
0398893,"['Drew, Robert', 'Fox, Sonny', 'Levine, Maurice']",NA,NA,NA
0483465,"['Belinfante, Geoff', 'Coyle, Harry', 'Diamond, Ricky', 'Filippelli, John', 'Finkel, George', 'Horn, Steve', 'Kostel, Michael', 'Lavine, Joe', 'Neal, David', 'Plaza, Ramon', 'Simon, Jeffrey', 'Smollon, Kevin', 'Weisman, Michael']",NA,NA,NA
1456883,NA,NA,NA,NA
1899163,"['Algom, Noga', 'Barkai, Tal', 'Ben-Bina, Tal']","['Yasur, Amit']",NA,NA
0235187,"['Branaman, Rustam', 'Bruce, James', 'Kaman, Steven']","['Kaman, Steven']",NA,NA
1411730,"['Mohanty, Indurekha']","['Sahu, Surendra']",NA,NA
0278359,"['Hc, Vex', 'Koivisto, Kullervo']","['Koivisto, Kullervo']",NA,NA
0319823,NA,NA,NA,NA
0119789,"['Bailey, Norma', 'Koster, Andrew', 'Mazur, Derek', ""O'Brien-Moran, Richard"", 'Scott, Michael J.F.']","['Maguire, Rick']",NA,NA
0051689,"['Ralston, Rudy']","['Marta, Jack A.']",NA,NA
1488052,NA,NA,NA,NA
0171227,"['Abrams, Peter', 'Amin, Mark', 'Bandera, Peter', 'Levy, Robert L.', 'Martin, Jonathon Komack', 'Paunescu, Vlad', 'Spillman, Darin', 'Zahavi, Natan']","['Wacks, Steven']",NA,NA
0345484,NA,"['Busse, Michael', 'Mitscherlich, Thomas', 'Peters, J\xc3\xbcrgen']",NA,NA
0201242,NA,NA,NA,NA
1934323,"['Gavin, Christian', 'Heroux, Catherine', 'Teodoro, John']","['Dumas, Arnaud']",NA,NA
1252467,NA,"['Leon, Ben']",NA,NA
1236871,NA,NA,NA,NA
0105322,"['David, Pierre', 'Litinsky, Irene', 'Malo, Ren\xc3\xa9', 'Par\xc3\xa9, R\xc3\xa9nald']","['de Haeck, Hugues']",NA,NA
1346262,"['Battistini, Pat', 'Dinwoodie, Sean']","['Dinwoodie, Sean']",NA,NA
1631713,NA,NA,NA,NA
0466919,"['Pfeiffer, Chelsea']",NA,NA,NA
0256606,"['Grandmont, Juliette']","['Chamaillard, Beno\xc3\xaet']",NA,NA
0471070,NA,NA,NA,NA
0893365,NA,"['Haines-Stiles, Nick']",NA,NA
1232786,"['Leonard, Wendy', 'Morphos, Paul', 'Whiteside, Damon']",NA,NA,NA
1387394,NA,"['Corish, Michael']",NA,NA
0247950,"['Sennett, Mack']",NA,NA,NA
0068456,"['Clement, Jack', 'Music, Jack H.', 'Richardson, Susan']","['Johnson, William R.']",NA,NA
1863271,"['Johnson, Sarah Katherine']","['Anders, Morgan']",NA,NA
0068928,"['Duparc, Marguerite', 'Lamy, Pierre']","['Dostie, Alain']",NA,NA
0207633,NA,NA,NA,NA
0091650,"['Grodnik, Daniel', 'Lakin, Howard', 'Phillips, Clyde']","['Margulies, Michael D.']",NA,NA
1303709,"['Schindel, Morton']",NA,NA,NA
0303403,"['Johnson, Sherrie']","['Middleton, Gregory']",NA,NA
0156867,NA,NA,NA,NA
0290192,NA,"['Pouget, Patrice']",NA,NA
0371871,"['Yotzov, Hristo']","['Chichov, Viktor']",NA,NA
1325725,NA,NA,NA,NA
0373739,NA,NA,NA,NA
0369541,"['Lamkay, Victor', 'Sharp, Robert']",NA,NA,NA
0030766,"['Schlesinger, Leon']",NA,NA,NA
0470383,NA,"['Kol\xc3\xadn, Jir\xc3\xad']",NA,NA
0281703,"['Aloe, Mary', 'Asiano, Edward', 'Clark, Dick', 'Garrison, Larry', 'Hanks, Dan', 'Jones, David Scott', 'Smith, Arthur', 'Valis, Fred']",NA,NA,NA
0268576,"['Katcher, Aram']","['Said, Fouad']",NA,NA
1727823,"['Cervera, M\xc3\xb3nica', 'Vald\xc3\xa9s, Rosal\xc3\xada']","['Tabone, Francesco Taboada']",NA,NA
0412917,NA,NA,NA,NA
1574627,"['Barrett, James', 'Hills, James']","['Craine, John']",NA,NA
0055621,"['Godwin, Frank', 'Todd, Richard']","['Unsworth, Geoffrey']",NA,NA
0131433,NA,NA,NA,NA
0423049,"['Black, Donald Taylor', 'MacPherson, Robin', 'Vehkalahti, Iikka']","['Ward, Scott']",NA,NA
0444129,"['Gaines, Jonathan']",NA,NA,NA
0378127,NA,NA,NA,NA
0135757,NA,"['Karydis-Fuchs, Aristeidis']",NA,NA
1532525,"['Gregor, Tom', 'Kabel\xc3\xadk, Vladim\xc3\xadr']","['Piil, Allan']",NA,NA
1098324,"['Dulerayn, Aleksandr', 'Koryagin, Sergey']",NA,NA,NA
0423438,NA,NA,NA,NA
1651909,"['Konkoli, Heather', 'Spalla, Lisa Frodsham']",NA,NA,NA
0292165,"['Beaudet, Jos\xc3\xa9e']",NA,NA,NA
1307906,NA,NA,NA,NA
1593648,"['Chow, Betty']",NA,NA,NA
0431953,"['Glijansky, Belinda', 'Spielberg, Adam']","['Huber, Steve']",NA,NA
1183131,"['Fischer, Robert']","['R\xc3\xbcdiger, Michael']",NA,NA
0375075,"['Stern, Abe', 'Stern, Julius']",NA,NA,NA
0457583,"['Doncque, Anthony']",NA,NA,NA
1673373,"['Englund, Cladam', 'Sandberg, Lars']","['Idin, Oskar']",NA,NA
1726057,NA,NA,NA,NA
0488152,NA,NA,NA,NA
0048564,"['Utermann, Utz']","['Krien, Werner']",NA,NA
0203850,"['Hofer, Franz']","['Hamm, Eugen']",NA,NA
0322286,"['Gray, Travis']","['Cooper, John']",NA,NA
0202818,"['Leroi, Francis']","['Gonnet, Jean']",NA,NA
0264395,"['Borman, Moritz', 'Downes, Anson', 'Favila, Linda', 'Fischer, Brad', 'Given, Andy', 'Iwanyk, Basil', 'Krane, Jonathan D.', 'Medavoy, Mike', 'Messer, Arnold', 'Nelson, Lee', 'Phillips, Louis', 'Sinclair, Nigel', 'Soref, Dror', 'Tadross, Michael', 'Vanderbilt, James']","['Mason, Steve']",NA,NA
0006175,NA,NA,NA,NA
1569360,"['Aguilar, Sandro', 'Taurand, Justin', 'Urbano, Lu\xc3\xads']","['Castanheira, M\xc3\xa1rio']",NA,NA
0237688,NA,NA,NA,NA
1149261,"[""McGurk, Tom 'Ropes'""]",NA,NA,NA
0491839,"['Gorleri, Javier', 'Pabano, Edgardo']","['Mart\xc3\xadn, Mirta', 'Mart\xc3\xadnez, Lucas']",NA,NA
0830824,NA,"['De Orbe, Antonio']",NA,NA
0294837,"['Mona, Tiziana', 'Ruoff, Robert']","['Scudeletti, Angelo']",NA,NA
1978506,"['Lumi\xc3\xa8re, Auguste', 'Lumi\xc3\xa8re, Louis']",NA,NA,NA
1850467,"['Adler, Chris', 'Gates, Wanda', 'Weaver, Kelly']","['Shambo, Robert']",NA,NA
0396473,"['Bertrand, Fran\xc3\xa7ois']","['Leccia, Ange']",NA,NA
1980030,"['Adelman, Nicole J.']","['Belogorsky, Dennis']",NA,NA
0294778,NA,NA,NA,NA
1332549,NA,NA,NA,NA
0469988,"['Anderson, Franklin J.', 'Hawkins, J.D.', 'Hogan, Troy', 'Shields, Corey', 'Wilks, Errol Anthony', 'Wilks, Errol Anthony', 'Williams, Shundra']","['Shields, Corey']",NA,NA
1568264,NA,"['Almeida, Trevor']",NA,NA
1455200,"['Tiedemann, Garrett D.', 'Tiedemann, Jamie']","['Tiedemann, Garrett D.']",NA,NA
0484724,"['Selig, William Nicholas']",NA,NA,NA
0399176,NA,"['Garz\xc3\xb3n, Miguel', 'Gori, Pablo', 'Torres, Pedro']",NA,NA
1683893,NA,"['Pruska, Marta']",NA,NA
1422710,NA,"['Gainer, Steve']",NA,NA
1423897,"['Bray, John Randolph']",NA,NA,NA
0464171,"['Cable, Matt', 'Chiodini, Amy', 'Chiodini, Ginger', 'Chiodini, John', 'Chiodini, Lauri', 'Chiodini-Cable, Carolyn']","['Berg, Damon', 'Chiodini, Amy']",NA,NA
0004192,NA,NA,NA,NA
1535483,"['Herzog, Mark', 'Morrison, Stephen J.']",NA,NA,NA
0467296,NA,NA,NA,NA
0133548,NA,NA,NA,NA
0443327,"['Barbadillo, Richard', 'Morillo, Matt']","['Barbadillo, Richard']",NA,NA
0255831,"['Mestdagh, Mieke', 'Mestdagh, Rudolf']","['Renson, Chris']",NA,NA
0404423,NA,NA,NA,NA
0250286,"['Vald\xc3\xa9s, Jaime', 'Cano, Fanny', 'Julissa', 'Walerstein, Gregorio']","['Dom\xc3\xadnguez, Ra\xc3\xbal']",NA,NA
0444515,NA,NA,NA,NA
0457947,NA,NA,NA,NA
1429388,"['Kyriakidis, Achilleas']","['Smaragdis, Nikos']",NA,NA
0452315,"['Herzog, Peter', 'Urbla, Peeter']","['Norkroos, Erik']",NA,NA
0086505,"['M\xc3\xa9n\xc3\xa9goz, Margaret']","['Lutic, Bernard']",NA,NA
1797469,"['Alison, Rosie', 'Barron, David', 'Duval, Celia', 'Eaton, Rebecca', 'Heyman, David', 'Langan, Christine', 'Neame, Gareth', 'Nighy, Bill', 'Rudin, Scott']","['Ruhe, Martin']",NA,NA
0391153,NA,NA,NA,NA
0855724,NA,NA,NA,NA
0093639,"['Moore, Stan', 'Olsen, G. Don', 'Paul, Gary', 'Vasallo, Carlos']","['McWilliams, Steve']",NA,NA
0114234,"['Pedamallu, Chiranjeevi', 'Shekar, P. Som', 'Sughand, Jhamu', 'Varma, Ram Gopal']","['Rao, W.B.']",NA,NA
0398080,"['Ju, Dong-jin']","['Jeon, Jo-Myeong']",NA,NA
0120726,"['Coppola, Francis Ford', 'Fuchs, Fred', 'Hu, Lianne X.', 'Hu, Sherwood', 'Huntsinger, Julie', 'Luddy, Tom', 'Marsh, John P.', 'Mia, Andrea', 'Wang, Wayne', 'Zezza, Lulu']","['Hou, Yong']",NA,NA
1078895,"['Penning, Tjebbo']","['Douwes, Micha']",NA,NA
0095637,"['Thome, Rudolf']","['Sch\xc3\xa4fer, Martin']",NA,NA
0005919,NA,NA,NA,NA
1791584,"['Dormoy, Florence', 'Labaye, Yannick', 'Legrand, Elyane']","['Ducousset, Alain']",NA,NA
0427397,"['Marsden, Craig']","['Marsden, Craig']",NA,NA
0483021,NA,"['del Amo, Sebastian']",NA,NA
1347050,"['Andrew, Paul', 'Radosavljevic, Jay']","['Patrick, Matt']",NA,NA
1537946,"['Campbell, Kristina']","['Campbell, Kristina']",NA,NA
0091489,NA,NA,NA,NA
0246659,"['Braun, Wolfgang', 'Emons, Hejo', 'Scharfenberg, Eberhard', 'Schubert, Stefan', 'Schwingel, Ralph']","['Ruhe, Martin']",NA,NA
1776942,"['Figueras, Marta', 'Herrada, C\xc3\xa9sar Mart\xc3\xadnez', 'Morais, Alberto']","['Benet, Joan']",NA,NA
1608290,"['Cornfeld, Stuart', 'Pugini, Marco Valerio', 'Rudin, Scott', 'Stiller, Ben', 'Townsend, Clayton']","['Mindel, Daniel']",NA,NA
0096076,"['Hefner, Hugh M.', 'Kurtz, Jerry', 'Trikilis, Michael']","['Confer, Stephen C.']",NA,NA
0001903,"[""Anderson, Gilbert M. 'Broncho Billy'""]",NA,NA,NA
0296145,"['Chimenz, Marco', 'Ridolfi, Bruno', 'Stabilini, Giovanni', 'Tozzi, Riccardo']","['Bigazzi, Luca']",NA,NA
0172710,NA,NA,NA,NA
0094718,"['Kroitor, Roman', 'Low, Stephen', 'Yodono, Takashi']","['Kitzanuk, Andrew']",NA,NA
1291652,"['Ask, Jessica', 'Bonn, Frank', 'Carlsson, Gunnar', 'Hjorth, Michael', 'Korslund, Lone', 'Kux, Christian', 'Nadermann, Peter', 'Vennefrohne, Christian', 'Wikstr\xc3\xb6m, Fredrik']","['Wretblad, Aril']",NA,NA
0401742,"['Carroll, Cindy', 'Clement, Sven', 'Corbitt, Pat', 'Franklin, Jeff', 'Isaacs, Stanley', 'Jones, Michael', 'Kearney, Barbara', 'Korbelin, Jan', 'Perkis, Bob', 'von Alvensleben, Philip', 'Weiser, Michael']","['Worth, David']",NA,NA
1370178,"['Anderson, Eric John', 'Parkin, Jeff']","['Lee, Nathan D.']",NA,NA
0216345,"['Ridolfi, Bruno']","['Cianchetti, Fabio']",NA,NA
0314624,"['Br\xc3\xa4ndli, Kristov', 'De Wulf, Mieke', 'H\xc3\xa4nsel, Marion', 'Maltha, San Fu', 'Van Rijckeghem, Jean-Claude', 'Teichmann, Rudi']","['den Ende, Walther van']",NA,NA
1340118,"['Wylie, Trish']","['Lawson, Nic']",NA,NA
0254733,NA,NA,NA,NA
1717667,NA,NA,NA,NA
0074532,"['Flint-Shipman, Gerald', 'James, Peter', 'Main, David', 'Perlmutter, David', 'Trent, John']","['Waxman, Harry']",NA,NA
0248037,NA,"['Massa, Ray']",NA,NA
0404064,NA,NA,NA,NA
0349670,"['Medua, Elma S.', 'Salvador, Ramon']","['Dauz, Val']",NA,NA
1139344,NA,NA,NA,NA
0494304,"['Phoenix, Lauren']","['Powers, Jim']",NA,NA
0476222,NA,NA,NA,NA
1066335,NA,"['Escoto, Abel']",NA,NA
0346183,NA,"['Bou\xc3\xa9ry, J\xc3\xa9r\xc3\xb4me', 'Deconte, Laurent']",NA,NA
0375118,"['Walenski, Bob']",NA,NA,NA
0153041,NA,NA,NA,NA
0269729,"['Arsenev, Vladilen', 'Selyanov, Sergey']",NA,NA,NA
0123880,"['Nikic, Nikola']","['Acimovic-Godina, Karpo']",NA,NA
0257084,"['Atienza, Rolando S.', 'Siguion-Reyna, Armida']","['Vitug, Romeo']",NA,NA
0830961,NA,NA,NA,NA
0070871,"['M\xc3\xa9ndez, Luis', 'Esteban, Juli\xc3\xa1n']","['S\xc3\xa1nchez, Francisco']",NA,NA
1104753,NA,"['Maros, Basil']",NA,NA
0847222,"['Deirmenjian, Eddie', 'Lardent, Maxim', 'Suhadolnik, Jonathan']","['Amundsen, Kelly', 'Tsou, Eric']",NA,NA
1555006,"['Luk\xc3\xa1s, Jarom\xc3\xadr']","['Barla, Andrej']",NA,NA
1832351,"['Goodreau, Mike']",NA,NA,NA
1916651,"['Michaelis, Daniel']","['B\xc3\xb6ske, Christoph', 'Knetsch, Alexander']",NA,NA
0031528,"['Grey, Harry']","['Miller, Ernest']",NA,NA
1666155,"['Knitt, Craig']","['Knitt, Craig']",NA,NA
0248300,"['Gagnon, Claude', 'Gagnon, Samuel', 'Yoshimura-Gagnon, Yuri']",NA,NA,NA
0297231,"['Cha, Seoung-Jae', 'Kang, Cheol-gyu', 'Kim, Hyo-Jung']","['Seok, Hyeong-jing']",NA,NA
1971521,"['Pamminger, Klaus']",NA,NA,NA
1181455,"['Barlovic, Josip']","['Novak, Dragutin']",NA,NA
0309636,NA,"['Machuel, Emmanuel']",NA,NA
0298414,NA,NA,NA,NA
0266218,"['Cates, Gilbert', 'Herman, Danette', 'Seligman, Michael B.', 'Shapiro, Robert']",NA,NA,NA
1543806,"['Ricco, Dom']","['Strahorn, Andrew']",NA,NA
0376775,NA,NA,NA,NA
0041549,"['II, Marcus Loew', 'Miller, Colin', 'Nasser, James']","['De Grasse, Robert']",NA,NA
1527671,"['Roca, Michelle']","['Melo, Andres']",NA,NA
0059244,"['Fromkess, Leon']","['Lippman, Irving']",NA,NA
1142840,NA,NA,NA,NA
0025371,"['Stromberg, Hunt', 'Van Dyke, W.S.']","['White, Lester']",NA,NA
1867007,"['Howard, Lauren', 'Livingston, Paige', 'Lumsdon, Susan']","['Lumsdon, Susan']",NA,NA
0435895,NA,NA,NA,NA
0273058,NA,NA,NA,NA
1050198,NA,NA,NA,NA
1773833,"['Caplan, Rachel', 'Christensen, Skye', 'Christensen, Skye']","['Christensen, Skye']",NA,NA
0149778,NA,"['Suleyev, Aubakir']",NA,NA
0041494,"['Baerwitz, Sam']","['Rose, Jackson']",NA,NA
0880636,NA,NA,NA,NA
1323507,NA,NA,NA,NA
0193713,"['Masson, Lucien']","['Gaveau, Ren\xc3\xa9']",NA,NA
